Year,Month,Material Number,ProductFamily,Forecast
2018,11,49288,355,1794
2018,11,49288,355,241
2018,11,49288,355,2606
2018,11,49288,355,88
2018,11,49288,355,8
2018,11,49288,355,10080
2018,11,49288,355,520
2018,11,49288,355,1424
2018,11,49288,355,40
2018,11,49288,355,306
2018,11,49288,355,127
2018,11,49288,355,80
2018,11,49288,355,3696
2018,11,49288,355,53
2018,11,49288,355,56
2018,11,49288,355,10
2018,11,49288,355,20
2018,11,49288,355,302
2018,11,49288,355,191
2018,11,49288,355,7
2018,11,49288,355,80
2018,11,49288,355,53
2018,11,49288,355,80
2018,11,49288,355,147
2018,11,49288,355,352
2018,11,49288,355,134
2018,11,49288,355,33
2018,11,49288,355,60
2018,11,50589,28,1700
2018,11,50589,28,318
2018,11,50589,28,56
2018,11,50589,28,120
2018,11,50589,28,240
2018,11,50589,28,70
2018,11,50589,28,178
2018,11,50589,28,1600
2018,11,50589,28,240
2018,11,50589,28,6
2018,11,50589,28,48
2018,11,50589,28,8
2018,11,50589,28,135
2018,11,50589,28,30
2018,11,50589,28,32
2018,11,50589,28,6
2018,11,50589,28,34
2018,11,50589,28,6
2018,11,50589,28,36
2018,11,50589,28,24
2018,11,50589,28,14
2018,11,50589,28,24
2018,11,50595,28,24
2018,11,50595,28,4541
2018,11,50595,28,609
2018,11,50595,28,194
2018,11,50595,28,336
2018,11,50595,28,605
2018,11,50595,28,200
2018,11,50595,28,787
2018,11,50595,28,3000
2018,11,50595,28,8
2018,11,50595,28,586
2018,11,50595,28,12
2018,11,50595,28,124
2018,11,50595,28,1300
2018,11,50595,28,36
2018,11,50595,28,61
2018,11,50595,28,365
2018,11,50595,28,48
2018,11,50595,28,131
2018,11,50595,28,10
2018,11,50595,28,89
2018,11,50595,28,24
2018,11,50595,28,50
2018,11,50595,28,32
2018,11,50595,28,24
2018,11,50595,28,15
2018,11,50595,28,48
2018,11,50998,441,26792
2018,11,50998,441,2337
2018,11,50998,441,636
2018,11,50998,441,450
2018,11,50998,441,6106
2018,11,50998,441,64
2018,11,50998,441,2124
2018,11,50998,441,72
2018,11,50998,441,304
2018,11,50998,441,1546
2018,11,50998,441,152
2018,11,50998,441,8
2018,11,50998,441,110
2018,11,50998,441,14
2018,11,50998,441,92
2018,11,50998,441,70
2018,11,50998,441,144
2018,11,50998,441,160
2018,11,50998,441,60
2018,11,51304,996,200
2018,11,51304,996,32
2018,11,51304,996,480
2018,11,51304,996,254
2018,11,51304,996,5
2018,11,51304,996,806
2018,11,51304,996,16
2018,11,51304,996,648
2018,11,51304,996,523
2018,11,51304,996,637
2018,11,51304,996,2253
2018,11,51304,996,12
2018,11,51304,996,8
2018,11,51304,996,27
2018,11,51304,996,14
2018,11,51304,996,8
2018,11,51305,996,1152
2018,11,51305,996,144
2018,11,51305,996,6250
2018,11,51305,996,438
2018,11,51305,996,80
2018,11,51305,996,18000
2018,11,51305,996,29
2018,11,51305,996,1404
2018,11,51305,996,18
2018,11,51305,996,360
2018,11,51305,996,140
2018,11,51305,996,207
2018,11,51305,996,29
2018,11,51305,996,240
2018,11,51305,996,140
2018,11,51305,996,120
2018,11,51305,996,446
2018,11,51305,996,10
2018,11,51305,996,48
2018,11,51305,996,160
2018,11,51305,996,130
2018,11,51305,996,166
2018,11,51305,996,140
2018,11,51305,996,64
2018,11,51305,996,80
2018,11,51306,996,2048
2018,11,51306,996,288
2018,11,51306,996,1915
2018,11,51306,996,72
2018,11,51306,996,47
2018,11,51306,996,6000
2018,11,51306,996,200
2018,11,51306,996,178
2018,11,51306,996,200
2018,11,51306,996,64
2018,11,51306,996,1055
2018,11,51306,996,24
2018,11,51306,996,880
2018,11,51306,996,40
2018,11,51306,996,6848
2018,11,51306,996,24
2018,11,51306,996,350
2018,11,51306,996,170
2018,11,51306,996,208
2018,11,51306,996,24
2018,11,51306,996,24
2018,11,51306,996,48
2018,11,51306,996,60
2018,11,51306,996,12
2018,11,51306,996,16
2018,11,51317,996,305
2018,11,51317,996,20
2018,11,51317,996,2044
2018,11,51317,996,283
2018,11,51317,996,166
2018,11,51317,996,544
2018,11,51317,996,12
2018,11,51317,996,5198
2018,11,51317,996,331
2018,11,51317,996,48
2018,11,51317,996,722
2018,11,51317,996,99
2018,11,51317,996,90
2018,11,51317,996,6
2018,11,51317,996,72
2018,11,51317,996,24
2018,11,51317,996,80
2018,11,51317,996,36
2018,11,51317,996,36
2018,11,51317,996,36
2018,11,51317,996,43
2018,11,51328,203,6
2018,11,51331,203,31
2018,11,51331,203,50
2018,11,51331,203,1248
2018,11,51331,203,236
2018,11,51331,203,317
2018,11,51331,203,645
2018,11,51331,203,396
2018,11,51331,203,132
2018,11,51331,203,6
2018,11,51331,203,12
2018,11,51452,376,2898
2018,11,51453,376,750
2018,11,51523,404,432
2018,11,51523,404,144
2018,11,51523,404,600
2018,11,51523,404,6
2018,11,51523,404,215
2018,11,51552,404,60
2018,11,51552,404,72
2018,11,51552,404,370
2018,11,51552,404,200
2018,11,51552,404,252
2018,11,51552,404,24
2018,11,51552,404,10
2018,11,51552,404,72
2018,11,51552,404,96
2018,11,51552,404,100
2018,11,51553,404,80
2018,11,51553,404,34
2018,11,51553,404,10800
2018,11,51553,404,6
2018,11,51795,358,288
2018,11,51795,358,6
2018,11,51795,358,3300
2018,11,51795,358,4800
2018,11,51795,358,12
2018,11,51795,358,500
2018,11,51795,358,6
2018,11,51795,358,140
2018,11,51795,358,4524
2018,11,51795,358,420
2018,11,51795,358,96
2018,11,51795,358,6
2018,11,51795,358,6
2018,11,51795,358,12
2018,11,51795,358,6
2018,11,51795,358,36
2018,11,51795,358,200
2018,11,51795,358,24
2018,11,51796,358,320
2018,11,51796,358,3700
2018,11,51796,358,552
2018,11,51796,358,5300
2018,11,51796,358,29
2018,11,51796,358,450
2018,11,51796,358,120
2018,11,51796,358,2968
2018,11,51796,358,300
2018,11,51796,358,48
2018,11,51796,358,12
2018,11,51796,358,24
2018,11,51796,358,7
2018,11,51796,358,6
2018,11,51796,358,60
2018,11,51796,358,250
2018,11,51796,358,72
2018,11,51796,358,84
2018,11,52592,391,310
2018,11,52592,391,300
2018,11,52592,391,24
2018,11,52592,391,3619
2018,11,52592,391,45
2018,11,52592,391,12
2018,11,52592,391,6
2018,11,52593,391,492
2018,11,52593,391,28
2018,11,52593,391,4500
2018,11,52593,391,154
2018,11,52593,391,100
2018,11,52594,391,417
2018,11,52594,391,706
2018,11,52594,391,46
2018,11,52594,391,8000
2018,11,52594,391,64
2018,11,52594,391,6
2018,11,52610,373,70
2018,11,52610,373,72
2018,11,52610,373,24
2018,11,52610,373,40
2018,11,52610,373,40
2018,11,52611,373,2160
2018,11,52611,373,325
2018,11,52611,373,144
2018,11,52611,373,12
2018,11,52611,373,48
2018,11,52612,373,144
2018,11,52612,373,144
2018,11,52612,373,36
2018,11,52612,373,175
2018,11,52612,373,30
2018,11,52612,373,84
2018,11,52613,373,144
2018,11,52613,373,72
2018,11,52613,373,24
2018,11,52613,373,86
2018,11,52613,373,150
2018,11,52614,373,360
2018,11,52614,373,120
2018,11,52614,373,72
2018,11,52614,373,50
2018,11,52614,373,6
2018,11,52614,373,100
2018,11,52615,337,3934
2018,11,52752,189,38684
2018,11,52755,189,1289
2018,11,52759,189,2396
2018,11,52764,189,89
2018,11,52998,373,144
2018,11,52998,373,72
2018,11,52998,373,24
2018,11,52998,373,120
2018,11,52998,373,36
2018,11,52998,373,40
2018,11,53003,373,197
2018,11,53003,373,36
2018,11,53080,374,513
2018,11,53080,374,80
2018,11,53080,374,115
2018,11,53080,374,90
2018,11,53080,374,300
2018,11,53080,374,55
2018,11,53080,374,8
2018,11,53080,374,60
2018,11,53080,374,190
2018,11,53080,374,25
2018,11,53080,374,195
2018,11,53080,374,60
2018,11,53080,374,75
2018,11,53086,374,1008
2018,11,53086,374,80
2018,11,53086,374,125
2018,11,53086,374,130
2018,11,53086,374,550
2018,11,53086,374,100
2018,11,53086,374,12
2018,11,53086,374,50
2018,11,53086,374,150
2018,11,53086,374,40
2018,11,53086,374,260
2018,11,53086,374,8
2018,11,53086,374,10
2018,11,53086,374,203
2018,11,53086,374,90
2018,11,53102,374,565
2018,11,53102,374,200
2018,11,53102,374,135
2018,11,53102,374,175
2018,11,53102,374,380
2018,11,53102,374,67
2018,11,53102,374,10
2018,11,53102,374,50
2018,11,53102,374,220
2018,11,53102,374,35
2018,11,53102,374,330
2018,11,53102,374,23
2018,11,53102,374,9
2018,11,53102,374,96
2018,11,53102,374,75
2018,11,53108,374,1510
2018,11,53108,374,50
2018,11,53108,374,305
2018,11,53108,374,350
2018,11,53108,374,800
2018,11,53108,374,180
2018,11,53108,374,50
2018,11,53108,374,200
2018,11,53108,374,460
2018,11,53108,374,3228
2018,11,53108,374,95
2018,11,53108,374,685
2018,11,53108,374,25
2018,11,53108,374,18
2018,11,53108,374,120
2018,11,53108,374,220
2018,11,53114,374,3126
2018,11,53114,374,500
2018,11,53114,374,500
2018,11,53114,374,440
2018,11,53114,374,825
2018,11,53114,374,210
2018,11,53114,374,60
2018,11,53114,374,200
2018,11,53114,374,630
2018,11,53114,374,4873
2018,11,53114,374,135
2018,11,53114,374,1350
2018,11,53114,374,35
2018,11,53114,374,30
2018,11,53114,374,128
2018,11,53114,374,335
2018,11,53120,374,1137
2018,11,53120,374,80
2018,11,53120,374,275
2018,11,53120,374,260
2018,11,53120,374,504
2018,11,53120,374,145
2018,11,53120,374,30
2018,11,53120,374,150
2018,11,53120,374,285
2018,11,53120,374,2422
2018,11,53120,374,70
2018,11,53120,374,495
2018,11,53120,374,25
2018,11,53120,374,22
2018,11,53120,374,100
2018,11,53120,374,200
2018,11,53126,374,1003
2018,11,53126,374,80
2018,11,53126,374,240
2018,11,53126,374,220
2018,11,53126,374,440
2018,11,53126,374,100
2018,11,53126,374,24
2018,11,53126,374,100
2018,11,53126,374,290
2018,11,53126,374,1975
2018,11,53126,374,60
2018,11,53126,374,600
2018,11,53126,374,10
2018,11,53126,374,15
2018,11,53126,374,100
2018,11,53126,374,190
2018,11,53145,74,124
2018,11,53145,74,168
2018,11,53145,74,126
2018,11,53145,74,160
2018,11,53145,74,40
2018,11,53145,74,28
2018,11,53148,74,795
2018,11,53148,74,288
2018,11,53148,74,170
2018,11,53148,74,399
2018,11,53148,74,383
2018,11,53151,74,144
2018,11,53151,74,8
2018,11,53151,74,516
2018,11,53151,74,18
2018,11,53151,74,385
2018,11,53151,74,24
2018,11,53151,74,6
2018,11,53151,74,6
2018,11,53151,74,22
2018,11,53212,348,291
2018,11,53212,348,10
2018,11,53212,348,483
2018,11,53212,348,504
2018,11,53212,348,13914
2018,11,53212,348,71
2018,11,53212,348,3158
2018,11,53212,348,71
2018,11,53212,348,444
2018,11,53212,348,1065
2018,11,53212,348,10
2018,11,53212,348,2749
2018,11,53212,348,63
2018,11,53212,348,495
2018,11,53212,348,85
2018,11,53212,348,53
2018,11,53212,348,3996
2018,11,53212,348,348
2018,11,53212,348,44
2018,11,53212,348,71
2018,11,53212,348,440
2018,11,53212,348,42
2018,11,53212,348,63
2018,11,53212,348,394
2018,11,53212,348,28
2018,11,53212,348,85
2018,11,53212,348,213
2018,11,53212,348,184
2018,11,53212,348,88
2018,11,53212,348,667
2018,11,53212,348,532
2018,11,53212,348,674
2018,11,53212,348,390
2018,11,53212,348,142
2018,11,53970,469,4050
2018,11,53970,469,900
2018,11,53970,469,130
2018,11,53970,469,40
2018,11,53970,469,50
2018,11,53970,469,68
2018,11,53970,469,250
2018,11,53970,469,3150
2018,11,53970,469,35
2018,11,53970,469,240
2018,11,53970,469,30
2018,11,53970,469,130
2018,11,53970,469,40
2018,11,53970,469,450
2018,11,53970,469,1500
2018,11,53970,469,29
2018,11,53970,469,20
2018,11,53970,469,60
2018,11,53970,469,75
2018,11,53970,469,30
2018,11,53970,469,50
2018,11,53970,469,45
2018,11,53970,469,10
2018,11,53970,469,144
2018,11,53970,469,6
2018,11,53970,469,6
2018,11,53970,469,12
2018,11,53970,469,200
2018,11,53970,469,68
2018,11,53970,469,150
2018,11,53970,469,70
2018,11,53970,469,60
2018,11,53970,469,10
2018,11,53970,469,100
2018,11,54050,373,329
2018,11,54050,373,48
2018,11,54050,373,4
2018,11,54069,373,186
2018,11,54069,373,12
2018,11,54071,373,280
2018,11,54071,373,12
2018,11,54073,373,92
2018,11,54073,373,18
2018,11,54077,373,316
2018,11,54077,373,32
2018,11,54077,373,12
2018,11,54101,424,6
2018,11,54101,424,400
2018,11,54101,424,73
2018,11,54101,424,6
2018,11,54101,424,72
2018,11,54101,424,6
2018,11,54101,424,6
2018,11,54101,424,36
2018,11,54101,424,113
2018,11,54101,424,422
2018,11,54101,424,12
2018,11,54101,424,24
2018,11,54101,424,80
2018,11,54101,424,28
2018,11,54101,424,12
2018,11,54107,424,360
2018,11,54107,424,24
2018,11,54107,424,72
2018,11,54107,424,36
2018,11,54107,424,240
2018,11,54107,424,6
2018,11,54107,424,90
2018,11,54107,424,90
2018,11,54107,424,280
2018,11,54107,424,6
2018,11,54112,424,325
2018,11,54112,424,24
2018,11,54112,424,72
2018,11,54112,424,36
2018,11,54112,424,216
2018,11,54112,424,48
2018,11,54112,424,375
2018,11,54112,424,381
2018,11,54112,424,6
2018,11,54121,320,36369
2018,11,54121,320,14892
2018,11,54121,320,1750
2018,11,54121,320,108
2018,11,54121,320,1000
2018,11,54121,320,24
2018,11,54121,320,1670
2018,11,54121,320,528
2018,11,54121,320,38993
2018,11,54121,320,790
2018,11,54121,320,60
2018,11,54121,320,780
2018,11,54121,320,63
2018,11,54121,320,1824
2018,11,54121,320,288
2018,11,54121,320,12
2018,11,54121,320,24
2018,11,54121,320,12
2018,11,54121,320,6
2018,11,54121,320,393
2018,11,54123,320,1495
2018,11,54123,320,229
2018,11,54123,320,153
2018,11,54123,320,350
2018,11,54123,320,4324
2018,11,54123,320,96
2018,11,54123,320,88
2018,11,54123,320,221
2018,11,54123,320,3039
2018,11,54123,320,12
2018,11,54123,320,3525
2018,11,54123,320,57
2018,11,54123,320,12
2018,11,54123,320,40
2018,11,54123,320,45
2018,11,54123,320,120
2018,11,54123,320,12
2018,11,54123,320,6
2018,11,54123,320,7
2018,11,54123,320,35
2018,11,54123,320,22
2018,11,54123,320,6
2018,11,54123,320,32
2018,11,54123,320,24
2018,11,54123,320,48
2018,11,54123,320,19
2018,11,54123,320,8
2018,11,54123,320,14
2018,11,54127,320,113888
2018,11,54127,320,23886
2018,11,54127,320,12290
2018,11,54127,320,250
2018,11,54127,320,1248
2018,11,54127,320,12
2018,11,54127,320,1083
2018,11,54127,320,2012
2018,11,54127,320,906
2018,11,54127,320,124968
2018,11,54127,320,220
2018,11,54127,320,169
2018,11,54127,320,24
2018,11,54127,320,1430
2018,11,54127,320,1563
2018,11,54127,320,4704
2018,11,54127,320,416
2018,11,54127,320,72
2018,11,54127,320,24
2018,11,54127,320,12
2018,11,54127,320,804
2018,11,54129,320,217
2018,11,54129,320,5555
2018,11,54129,320,190
2018,11,54129,320,1050
2018,11,54129,320,24
2018,11,54129,320,9346
2018,11,54129,320,120
2018,11,54129,320,30
2018,11,54129,320,700
2018,11,54129,320,1043
2018,11,54129,320,305
2018,11,54129,320,313
2018,11,54129,320,68
2018,11,54129,320,6754
2018,11,54129,320,96
2018,11,54129,320,590
2018,11,54129,320,60
2018,11,54129,320,428
2018,11,54129,320,4513
2018,11,54129,320,1331
2018,11,54129,320,12
2018,11,54129,320,77
2018,11,54129,320,100
2018,11,54129,320,60
2018,11,54129,320,180
2018,11,54129,320,96
2018,11,54129,320,12
2018,11,54129,320,12
2018,11,54129,320,8639
2018,11,54129,320,3
2018,11,54129,320,72
2018,11,54134,320,130301
2018,11,54134,320,22677
2018,11,54134,320,16898
2018,11,54134,320,408
2018,11,54134,320,1300
2018,11,54134,320,12
2018,11,54134,320,1468
2018,11,54134,320,2308
2018,11,54134,320,165543
2018,11,54134,320,440
2018,11,54134,320,96
2018,11,54134,320,1941
2018,11,54134,320,3047
2018,11,54134,320,4928
2018,11,54134,320,512
2018,11,54134,320,48
2018,11,54134,320,48
2018,11,54134,320,12
2018,11,54134,320,24
2018,11,54134,320,1159
2018,11,54136,320,354
2018,11,54136,320,5722
2018,11,54136,320,1110
2018,11,54136,320,195
2018,11,54136,320,1360
2018,11,54136,320,24
2018,11,54136,320,12136
2018,11,54136,320,160
2018,11,54136,320,140
2018,11,54136,320,950
2018,11,54136,320,1264
2018,11,54136,320,625
2018,11,54136,320,368
2018,11,54136,320,80
2018,11,54136,320,10436
2018,11,54136,320,45
2018,11,54136,320,59
2018,11,54136,320,60
2018,11,54136,320,621
2018,11,54136,320,6343
2018,11,54136,320,2332
2018,11,54136,320,17
2018,11,54136,320,118
2018,11,54136,320,350
2018,11,54136,320,170
2018,11,54136,320,120
2018,11,54136,320,18
2018,11,54136,320,6
2018,11,54136,320,6657
2018,11,54136,320,5
2018,11,54136,320,104
2018,11,54141,320,115032
2018,11,54141,320,27211
2018,11,54141,320,4500
2018,11,54141,320,13819
2018,11,54141,320,408
2018,11,54141,320,1850
2018,11,54141,320,12
2018,11,54141,320,1667
2018,11,54141,320,5284
2018,11,54141,320,175714
2018,11,54141,320,1100
2018,11,54141,320,199
2018,11,54141,320,72
2018,11,54141,320,2032
2018,11,54141,320,12000
2018,11,54141,320,2050
2018,11,54141,320,5256
2018,11,54141,320,512
2018,11,54141,320,24
2018,11,54141,320,48
2018,11,54141,320,1160
2018,11,54141,320,12
2018,11,54141,320,26
2018,11,54141,320,1173
2018,11,54141,320,74
2018,11,54141,320,1007
2018,11,54141,320,830
2018,11,54141,320,383
2018,11,54141,320,700
2018,11,54141,320,96
2018,11,54141,320,491
2018,11,54141,320,88
2018,11,54141,320,76
2018,11,54141,320,6
2018,11,54141,320,800
2018,11,54143,320,390
2018,11,54143,320,4388
2018,11,54143,320,1290
2018,11,54143,320,160
2018,11,54143,320,1300
2018,11,54143,320,24
2018,11,54143,320,12688
2018,11,54143,320,180
2018,11,54143,320,152
2018,11,54143,320,900
2018,11,54143,320,738
2018,11,54143,320,350
2018,11,54143,320,68
2018,11,54143,320,8901
2018,11,54143,320,144
2018,11,54143,320,763
2018,11,54143,320,58
2018,11,54143,320,36
2018,11,54143,320,690
2018,11,54143,320,6940
2018,11,54143,320,573
2018,11,54143,320,15
2018,11,54143,320,144
2018,11,54143,320,75
2018,11,54143,320,48
2018,11,54143,320,120
2018,11,54143,320,144
2018,11,54143,320,36
2018,11,54143,320,6
2018,11,54143,320,14811
2018,11,54143,320,72
2018,11,54143,320,14
2018,11,54143,320,106
2018,11,54143,320,161
2018,11,54143,320,256
2018,11,54143,320,30
2018,11,54143,320,173
2018,11,54143,320,300
2018,11,54143,320,64
2018,11,54143,320,336
2018,11,54143,320,42
2018,11,54143,320,47
2018,11,54143,320,6
2018,11,54143,320,72
2018,11,54145,353,217
2018,11,54145,353,72
2018,11,54145,353,36
2018,11,54145,353,12
2018,11,54145,353,265
2018,11,54145,353,12
2018,11,54145,353,6
2018,11,54146,353,1015
2018,11,54146,353,144
2018,11,54146,353,72
2018,11,54146,353,24
2018,11,54146,353,540
2018,11,54146,353,926
2018,11,54146,353,12
2018,11,54146,353,6
2018,11,54146,353,12
2018,11,54146,353,6
2018,11,54146,353,12
2018,11,54147,353,1400
2018,11,54147,353,144
2018,11,54147,353,300
2018,11,54147,353,144
2018,11,54147,353,24
2018,11,54147,353,1055
2018,11,54147,353,1573
2018,11,54147,353,729
2018,11,54147,353,6
2018,11,54147,353,24
2018,11,54147,353,12
2018,11,54147,353,12
2018,11,54147,353,18
2018,11,54170,28,20
2018,11,54170,28,3322
2018,11,54170,28,365
2018,11,54170,28,100
2018,11,54170,28,240
2018,11,54170,28,350
2018,11,54170,28,124
2018,11,54170,28,439
2018,11,54170,28,2808
2018,11,54170,28,8
2018,11,54170,28,490
2018,11,54170,28,12
2018,11,54170,28,100
2018,11,54170,28,1166
2018,11,54170,28,12
2018,11,54170,28,33
2018,11,54170,28,296
2018,11,54170,28,26
2018,11,54170,28,6
2018,11,54170,28,118
2018,11,54170,28,6
2018,11,54170,28,12
2018,11,54170,28,70
2018,11,54170,28,28
2018,11,54170,28,45
2018,11,54170,28,20
2018,11,54170,28,40
2018,11,54170,28,12
2018,11,54170,28,51
2018,11,54277,61,7792
2018,11,54283,61,6847
2018,11,54289,61,7601
2018,11,54295,61,1763
2018,11,54880,469,920
2018,11,54880,469,12
