Calendar Month,MaterialNumber,ProductFamily,Market Share %,Number of Competitirs,WAC Price
10/1/2018,53212,348,13,3,26.91
10/1/2018,44058,153,21,9,65.83
10/1/2018,46677,153,10,20,69.6
10/1/2018,44060,153,4,19,57.76
10/1/2018,64640,293,11,6,11.5
10/1/2018,64049,455,2,15,100
10/1/2018,64047,455,0,15,50
10/1/2018,58679,159,100,NULL,336.88
10/1/2018,57553,159,47,3,63
10/1/2018,57554,159,41,3,66
10/1/2018,42465,159,23,7,192.67
10/1/2018,42470,161,100,2,133.38
10/1/2018,48698,574,0,1,117.38
10/1/2018,66346,638,11,5,24.75
10/1/2018,66345,638,10,3,24.75
10/1/2018,44035,167,16,11,23.15
10/1/2018,44038,167,13,13,23.52
10/1/2018,44042,167,20,13,34.52
10/1/2018,46126,167,25,7,34.52
10/1/2018,58583,465,1,14,318.5
10/1/2018,58584,465,0,17,60.11
10/1/2018,58578,465,0,17,180
10/1/2018,60157,465,0,14,47.28
10/1/2018,60288,465,0,13,92.61
10/1/2018,58581,465,0,14,305.1
10/1/2018,60394,468,50,6,158.41
10/1/2018,54880,469,51,5,560.15
10/1/2018,60119,469,2,6,45.2
10/1/2018,65160,475,14,13,32.93
10/1/2018,65161,475,5,12,32.93
10/1/2018,65162,475,23,10,10.91
10/1/2018,65159,475,6,13,32.93
10/1/2018,42482,179,74,2,1639.93
10/1/2018,42484,179,98,1,662.03
10/1/2018,55972,258,0,13,
10/1/2018,42577,182,31,7,64.53
10/1/2018,42579,182,18,5,80.69
10/1/2018,42573,182,34,1,65.88
10/1/2018,42575,182,33,9,48.37
10/1/2018,61572,201,23,7,128.94
10/1/2018,49086,269,85,1,244.03
10/1/2018,49087,269,82,1,309.32
10/1/2018,49088,269,84,1,463.94
10/1/2018,45316,269,17,11,24.99
10/1/2018,45320,269,20,12,30.49
10/1/2018,61084,1068,18,4,125.28
10/1/2018,51328,203,10,9,57.95
10/1/2018,51330,203,6,8,171
10/1/2018,51331,203,33,2,325.71
10/1/2018,51333,203,14,8,30.4
10/1/2018,55784,520,20,6,47.61
10/1/2018,46834,309,15,11,80
10/1/2018,46814,309,17,11,80
10/1/2018,46815,309,19,11,90
10/1/2018,46816,309,18,11,90
10/1/2018,62253,492,0,10,
11/1/2018,57975,365,15,7,150
11/1/2018,49048,998,1,4,150
11/1/2018,42518,4,17,11,18
11/1/2018,42374,4,0,13,176.5
11/1/2018,42376,4,1,10,151.25
11/1/2018,51012,368,1,7,35
11/1/2018,65569,1057,1,6,47.04
11/1/2018,65571,1057,4,8,59.42
11/1/2018,65568,1057,4,8,47.04
11/1/2018,65570,1057,2,8,59.42
11/1/2018,52727,371,1,10,38.99
11/1/2018,60820,373,28,2,848.06
11/1/2018,52612,373,2,16,44.6
11/1/2018,54073,373,4,16,1486.67
11/1/2018,54071,373,2,16,1681.67
11/1/2018,53003,373,3,16,1486.67
11/1/2018,52610,373,2,15,50.45
11/1/2018,54050,373,3,16,1486.67
11/1/2018,54127,320,36,18,19.06
11/1/2018,54134,320,37,17,27.13
11/1/2018,54141,320,42,18,27.13
11/1/2018,54121,320,32,17,27.13
11/1/2018,48009,355,35,7,43.5
11/1/2018,56784,355,28,2,111.38
11/1/2018,49288,355,44,2,50
11/1/2018,52035,238,0,9,
11/1/2018,56628,238,1,4,72.9
11/1/2018,47723,333,53,3,200
11/1/2018,46384,553,27,3,89.47
11/1/2018,46385,553,22,3,89.47
11/1/2018,46386,553,60,3,89.47
11/1/2018,46387,553,29,2,89.47
11/1/2018,63318,513,6,7,4400
11/1/2018,56448,1051,0,1,
11/1/2018,64799,228,42,3,13.75
11/1/2018,42591,217,44,5,71.34
11/1/2018,42589,217,40,6,53.48
11/1/2018,43658,83,29,2,56.4
11/1/2018,46108,229,79,1,74.87
11/1/2018,50589,28,33,2,178.74
11/1/2018,50595,28,24,2,178.74
11/1/2018,54170,28,24,3,178.74
11/1/2018,42625,28,19,9,1279.3
11/1/2018,58806,29,38,2,237.82
11/1/2018,58807,29,41,2,237.82
11/1/2018,58878,29,40,2,237.82
11/1/2018,58879,29,41,2,237.82
11/1/2018,65048,330,0,5,120
11/1/2018,65050,330,17,6,35.73
11/1/2018,65052,381,33,3,71.2
11/1/2018,65055,381,34,3,141.3
11/1/2018,47852,354,5,3,
11/1/2018,47854,354,0,3,312.74
11/1/2018,65059,329,3,8,35
11/1/2018,65060,329,18,6,2.25
11/1/2018,65064,329,14,8,60
11/1/2018,65065,329,8,8,3.65
11/1/2018,61587,562,25,16,300
11/1/2018,61590,562,28,17,400
11/1/2018,61592,562,31,11,20
11/1/2018,49216,34,1,14,13.3
11/1/2018,45430,287,1,5,21.9
11/1/2018,45429,287,2,5,21.9
11/1/2018,66492,1149,10,5,1900
11/1/2018,61457,232,51,14,60
11/1/2018,42403,53,38,4,335.32
11/1/2018,42401,53,24,4,84.01
11/1/2018,46256,57,14,8,104.88
11/1/2018,46308,57,24,8,117.75
11/1/2018,57338,59,45,8,100
11/1/2018,46409,61,23,11,371.09
11/1/2018,42410,61,21,11,439.38
11/1/2018,55986,1009,23,6,96.88
11/1/2018,65242,714,100,NULL,198.34
11/1/2018,65243,714,100,NULL,360.64
11/1/2018,42418,67,49,11,425.3
11/1/2018,42420,67,53,14,425.3
11/1/2018,42422,67,54,13,479.3
11/1/2018,42424,67,57,11,480.1
11/1/2018,52592,391,1,15,29.38
11/1/2018,52593,391,0,18,14.73
11/1/2018,52594,391,0,19,14.73
11/1/2018,63300,547,0,8,33
11/1/2018,51451,512,0,2,85.59
11/1/2018,42433,72,29,3,107.78
11/1/2018,42435,72,24,4,129.34
11/1/2018,42613,72,56,4,105.9
11/1/2018,42615,72,86,4,112.5
11/1/2018,51552,404,1,14,73.8
11/1/2018,54145,353,4,5,10.95
11/1/2018,54146,353,4,5,15.95
11/1/2018,54147,353,4,7,34.95
11/1/2018,53148,74,54,4,498.15
11/1/2018,53151,74,47,4,56.46
11/1/2018,65959,405,40,1,261.26
11/1/2018,65960,405,38,1,379.62
11/1/2018,65961,405,52,1,516.86
11/1/2018,42447,87,69,2,60
11/1/2018,42443,87,68,1,50
11/1/2018,42445,87,65,2,55
11/1/2018,42655,90,0,21,73.8
11/1/2018,42658,90,0,22,144
11/1/2018,42660,90,0,18,22
11/1/2018,47715,90,0,17,324.6
11/1/2018,47719,90,0,17,391.85
11/1/2018,46929,311,2,5,137.48
11/1/2018,46808,311,1,6,137.48
11/1/2018,46922,311,4,6,137.48
11/1/2018,64143,518,1,3,38.52
11/1/2018,64142,518,1,3,7.71
11/1/2018,64141,518,1,3,77.03
11/1/2018,46974,218,89,6,975
11/1/2018,42585,218,82,8,21.75
11/1/2018,63441,1064,8,6,41.96
11/1/2018,63443,1064,7,7,41.96
11/1/2018,63444,1064,7,7,41.96
11/1/2018,63445,1064,7,6,41.96
11/1/2018,60388,221,0,5,
11/1/2018,60335,545,1,3,82.55
11/1/2018,60337,545,0,2,82.55
11/1/2018,49206,996,36,6,135.75
11/1/2018,49218,996,54,5,136.7
11/1/2018,49572,497,33,4,85
11/1/2018,63307,497,24,3,240
11/1/2018,63479,415,20,10,1114.15
11/1/2018,61086,415,24,10,1368.26
11/1/2018,63896,335,2,9,30.06
11/1/2018,63895,335,8,8,14.54
11/1/2018,44584,107,13,5,64.12
11/1/2018,54101,424,68,3,703.03
11/1/2018,54107,424,33,8,225
11/1/2018,54112,424,46,6,225
11/1/2018,45531,240,37,1,151.87
11/1/2018,45534,240,38,1,157.95
11/1/2018,55984,427,96,1,11
11/1/2018,56008,313,2,9,44.47
11/1/2018,59428,313,3,9,66.77
11/1/2018,57787,1007,0,4,60
11/1/2018,61100,1007,3,11,30
11/1/2018,63982,507,0,11,
11/1/2018,42620,117,0,16,37.15
11/1/2018,45547,127,0,16,
11/1/2018,46313,127,1,9,22.45
11/1/2018,45709,274,52,5,208.92
11/1/2018,45720,274,52,6,74.48
11/1/2018,45726,274,32,8,122.55
11/1/2018,47251,234,8,8,296.67
11/1/2018,47254,234,21,8,375
11/1/2018,47257,234,9,6,425
11/1/2018,47059,318,25,14,47.7
11/1/2018,47065,318,26,14,60
11/1/2018,47808,295,49,3,120
11/1/2018,59535,439,0,15,
11/1/2018,50998,441,12,6,66.94
11/1/2018,51796,358,43,4,438.6
11/1/2018,51795,358,61,5,877.2
11/1/2018,44968,152,53,3,130
11/1/2018,59480,322,13,11,558.33
11/1/2018,59483,322,12,7,833.33
11/1/2018,59486,322,11,9,333.33
11/1/2018,59489,322,10,9,1125
11/1/2018,59492,322,14,11,358.33
11/1/2018,59495,322,10,7,450
11/1/2018,60648,322,21,10,37.71
11/1/2018,60649,322,28,8,55.61
11/1/2018,60650,322,22,8,73.52
11/1/2018,60651,322,11,10,25.67
11/1/2018,55624,348,23,2,216.69
11/1/2018,48740,348,30,7,39.54
11/1/2018,53212,348,24,3,26.91
11/1/2018,44058,153,20,9,65.83
11/1/2018,61217,153,16,20,155.88
11/1/2018,44060,153,5,19,57.76
11/1/2018,64640,293,15,7,11.5
11/1/2018,64049,455,2,14,100
11/1/2018,64047,455,0,15,50
11/1/2018,58679,159,100,NULL,336.88
11/1/2018,57553,159,38,4,63
11/1/2018,57554,159,39,4,66
11/1/2018,42465,159,21,7,192.67
11/1/2018,42470,161,100,2,133.38
11/1/2018,48698,574,0,1,117.38
11/1/2018,66346,638,6,5,24.75
11/1/2018,66345,638,12,4,24.75
11/1/2018,44035,167,17,10,23.15
11/1/2018,44038,167,12,13,23.52
11/1/2018,44042,167,20,13,34.52
11/1/2018,46126,167,27,8,34.52
11/1/2018,58583,465,0,15,318.5
11/1/2018,58584,465,0,17,60.11
11/1/2018,58578,465,0,16,180
11/1/2018,60157,465,0,14,47.28
11/1/2018,60288,465,0,13,92.61
11/1/2018,58581,465,0,14,305.1
11/1/2018,60394,468,56,6,158.41
11/1/2018,54880,469,51,4,560.15
11/1/2018,60119,469,2,6,45.2
11/1/2018,65160,475,5,12,32.93
11/1/2018,65161,475,1,11,32.93
11/1/2018,65162,475,5,8,10.91
11/1/2018,65159,475,7,12,32.93
11/1/2018,42482,179,74,2,1639.93
11/1/2018,42484,179,99,1,662.03
11/1/2018,42577,182,32,7,64.53
11/1/2018,42579,182,33,5,80.69
11/1/2018,42573,182,37,1,65.88
11/1/2018,42575,182,38,9,48.37
11/1/2018,61572,201,18,7,128.94
11/1/2018,49086,269,80,1,244.03
11/1/2018,49087,269,73,1,309.32
11/1/2018,49088,269,81,1,463.94
11/1/2018,45316,269,32,11,24.99
11/1/2018,45320,269,33,12,30.49
11/1/2018,61084,1068,15,3,125.28
11/1/2018,51328,203,1,9,57.95
11/1/2018,51330,203,1,8,171
11/1/2018,51331,203,32,3,325.71
11/1/2018,51333,203,2,8,30.4
11/1/2018,55784,520,1,6,47.61
11/1/2018,46834,309,13,12,80
11/1/2018,46814,309,13,11,80
11/1/2018,46815,309,15,11,90
11/1/2018,46816,309,14,11,90
11/1/2018,62253,492,0,10,
12/1/2018,57975,365,20,7,150
12/1/2018,42518,4,17,11,18
12/1/2018,42374,4,0,12,176.5
12/1/2018,42517,4,1,9,30.25
12/1/2018,51012,368,1,7,35
12/1/2018,65569,1057,0,6,47.04
12/1/2018,65571,1057,2,8,59.42
12/1/2018,65568,1057,2,8,47.04
12/1/2018,65570,1057,2,8,59.42
12/1/2018,52727,371,0,10,38.99
12/1/2018,60820,373,22,2,848.06
12/1/2018,52612,373,3,17,44.6
12/1/2018,54073,373,3,16,1486.67
12/1/2018,54071,373,4,16,1681.67
12/1/2018,53003,373,3,16,1486.67
12/1/2018,52610,373,3,15,50.45
12/1/2018,54050,373,5,17,1486.67
12/1/2018,54127,320,38,17,19.06
12/1/2018,54134,320,39,17,27.13
12/1/2018,54141,320,43,19,27.13
12/1/2018,54121,320,41,17,27.13
12/1/2018,48009,355,41,6,43.5
12/1/2018,56784,355,37,2,111.38
12/1/2018,49288,355,45,2,50
12/1/2018,52035,238,0,9,
12/1/2018,56628,238,1,4,72.9
12/1/2018,47723,333,54,4,200
12/1/2018,46384,553,29,3,89.47
12/1/2018,46385,553,24,3,89.47
12/1/2018,46386,553,9,3,89.47
12/1/2018,46387,553,23,2,89.47
12/1/2018,63318,513,6,6,4400
12/1/2018,64799,228,42,3,13.75
12/1/2018,42591,217,40,6,71.34
12/1/2018,42589,217,36,7,53.48
12/1/2018,43658,83,24,2,56.4
12/1/2018,46108,229,81,1,74.87
12/1/2018,50589,28,32,3,178.74
12/1/2018,50595,28,25,2,178.74
12/1/2018,54170,28,24,3,178.74
12/1/2018,42625,28,21,9,1279.3
12/1/2018,58806,29,38,2,237.82
12/1/2018,58807,29,37,2,237.82
12/1/2018,58878,29,35,2,237.82
12/1/2018,58879,29,40,2,237.82
12/1/2018,65050,330,27,6,35.73
12/1/2018,65052,381,31,3,71.2
12/1/2018,65055,381,32,3,141.3
12/1/2018,65059,329,3,8,35
12/1/2018,65060,329,23,6,2.25
12/1/2018,65064,329,15,8,60
12/1/2018,65065,329,5,7,3.65
12/1/2018,61587,562,26,16,300
12/1/2018,61590,562,26,17,400
12/1/2018,61592,562,18,11,20
12/1/2018,49216,34,1,14,13.3
12/1/2018,45430,287,1,5,21.9
12/1/2018,45429,287,2,5,21.9
12/1/2018,66492,1149,5,5,1900
12/1/2018,45968,232,43,15,166.67
12/1/2018,42403,53,40,4,335.32
12/1/2018,42401,53,24,4,84.01
12/1/2018,46256,57,21,8,104.88
12/1/2018,46308,57,28,8,117.75
12/1/2018,57338,59,48,8,100
12/1/2018,46409,61,22,11,371.09
12/1/2018,42410,61,19,11,439.38
12/1/2018,55986,1009,27,6,96.88
12/1/2018,42418,67,46,10,425.3
12/1/2018,42420,67,48,13,425.3
12/1/2018,42422,67,52,13,479.3
12/1/2018,42424,67,57,8,480.1
12/1/2018,52592,391,1,16,29.38
12/1/2018,52593,391,0,19,14.73
12/1/2018,52594,391,0,19,14.73
12/1/2018,63300,547,0,7,33
12/1/2018,51451,512,0,2,85.59
12/1/2018,42433,72,38,3,107.78
12/1/2018,42435,72,28,4,129.34
12/1/2018,42613,72,69,4,105.9
12/1/2018,42615,72,89,4,112.5
12/1/2018,51552,404,1,14,73.8
12/1/2018,54145,353,6,5,10.95
12/1/2018,54146,353,6,5,15.95
12/1/2018,54147,353,4,7,34.95
12/1/2018,53148,74,46,4,498.15
12/1/2018,53151,74,41,4,56.46
12/1/2018,65959,405,38,1,261.26
12/1/2018,65960,405,37,1,379.62
12/1/2018,65961,405,54,1,516.86
12/1/2018,42447,87,69,2,60
12/1/2018,42443,87,62,1,50
12/1/2018,42445,87,62,2,55
12/1/2018,42654,90,0,20,8.48
12/1/2018,42658,90,0,21,144
12/1/2018,42660,90,0,19,22
12/1/2018,47715,90,0,17,324.6
12/1/2018,47719,90,0,16,391.85
12/1/2018,46929,311,3,5,137.48
12/1/2018,46808,311,0,7,137.48
12/1/2018,46922,311,2,6,137.48
12/1/2018,64143,518,1,3,38.52
12/1/2018,64142,518,1,3,7.71
12/1/2018,64141,518,1,3,77.03
12/1/2018,46974,218,91,6,975
12/1/2018,42585,218,83,8,21.75
12/1/2018,63441,1064,14,6,41.96
12/1/2018,63443,1064,13,7,41.96
12/1/2018,63444,1064,15,6,41.96
12/1/2018,63445,1064,12,6,41.96
12/1/2018,60388,221,0,6,
12/1/2018,60335,545,1,3,82.55
12/1/2018,60337,545,0,2,82.55
12/1/2018,49206,996,44,6,135.75
12/1/2018,49218,996,48,5,136.7
12/1/2018,49572,497,38,5,85
12/1/2018,63307,497,19,3,240
12/1/2018,63479,415,28,10,1114.15
12/1/2018,61086,415,31,9,1368.26
12/1/2018,63896,335,2,9,30.06
12/1/2018,63895,335,13,8,14.54
12/1/2018,44584,107,20,5,64.12
12/1/2018,54101,424,64,3,703.03
12/1/2018,54107,424,37,9,225
12/1/2018,54112,424,45,6,225
12/1/2018,45531,240,45,1,151.87
12/1/2018,45534,240,43,1,157.95
12/1/2018,55984,427,86,1,11
12/1/2018,56008,313,2,9,44.47
12/1/2018,59428,313,2,9,66.77
12/1/2018,57787,1007,0,4,60
12/1/2018,61100,1007,2,11,30
12/1/2018,42620,117,0,16,37.15
12/1/2018,45547,127,0,17,
12/1/2018,46313,127,0,9,22.45
12/1/2018,45709,274,53,5,208.92
12/1/2018,45720,274,52,5,74.48
12/1/2018,45726,274,46,8,122.55
12/1/2018,47251,234,9,8,296.67
12/1/2018,47254,234,33,8,375
12/1/2018,47257,234,10,6,425
12/1/2018,47059,318,26,15,47.7
12/1/2018,47065,318,29,13,60
12/1/2018,47808,295,48,3,120
12/1/2018,59535,439,0,15,
12/1/2018,50998,441,12,6,66.94
12/1/2018,51796,358,46,4,438.6
12/1/2018,51795,358,62,5,877.2
12/1/2018,44968,152,51,3,130
12/1/2018,59480,322,11,11,558.33
12/1/2018,59483,322,11,7,833.33
12/1/2018,59486,322,9,9,333.33
12/1/2018,59489,322,8,9,1125
12/1/2018,59492,322,12,11,358.33
12/1/2018,59495,322,11,7,450
12/1/2018,60648,322,21,10,37.71
12/1/2018,60649,322,25,8,55.61
12/1/2018,60650,322,19,8,73.52
12/1/2018,60651,322,14,10,25.67
12/1/2018,55624,348,29,2,216.69
12/1/2018,48740,348,37,8,39.54
12/1/2018,53212,348,22,3,26.91
12/1/2018,44058,153,10,9,65.83
12/1/2018,46677,153,15,20,69.6
12/1/2018,44060,153,4,19,57.76
12/1/2018,64640,293,13,7,11.5
12/1/2018,64049,455,3,15,100
12/1/2018,64047,455,0,15,50
12/1/2018,58679,159,100,NULL,336.88
12/1/2018,57553,159,32,4,63
12/1/2018,57554,159,38,4,66
12/1/2018,42465,159,18,7,192.67
12/1/2018,42470,161,100,2,133.38
12/1/2018,48698,574,0,1,117.38
12/1/2018,66346,638,4,5,24.75
12/1/2018,66345,638,12,4,24.75
12/1/2018,44035,167,16,10,23.15
12/1/2018,44038,167,16,12,23.52
12/1/2018,44042,167,21,13,34.52
12/1/2018,46126,167,40,8,34.52
12/1/2018,58583,465,0,15,318.5
12/1/2018,58584,465,0,16,60.11
12/1/2018,58578,465,0,17,180
12/1/2018,60157,465,0,14,47.28
12/1/2018,60288,465,0,13,92.61
12/1/2018,58581,465,0,14,305.1
12/1/2018,60394,468,53,6,158.41
12/1/2018,54880,469,57,4,560.15
12/1/2018,60119,469,1,6,45.2
12/1/2018,65160,475,2,11,32.93
12/1/2018,65161,475,0,10,32.93
12/1/2018,65162,475,2,7,10.91
12/1/2018,65159,475,1,13,32.93
12/1/2018,42482,179,72,1,1639.93
12/1/2018,42484,179,99,1,662.03
12/1/2018,42577,182,33,7,64.53
12/1/2018,42579,182,39,4,80.69
12/1/2018,42573,182,39,1,65.88
12/1/2018,42575,182,36,8,48.37
12/1/2018,61572,201,16,7,128.94
12/1/2018,49086,269,82,1,244.03
12/1/2018,49087,269,73,1,309.32
12/1/2018,49088,269,82,1,463.94
12/1/2018,45316,269,36,11,24.99
12/1/2018,45320,269,32,12,30.49
12/1/2018,61084,1068,16,3,125.28
12/1/2018,51328,203,0,10,57.95
12/1/2018,51330,203,0,9,171
12/1/2018,51331,203,30,3,325.71
12/1/2018,51333,203,0,7,30.4
12/1/2018,55784,520,1,5,47.61
12/1/2018,46834,309,7,13,80
12/1/2018,46814,309,5,13,80
12/1/2018,46815,309,3,12,90
12/1/2018,46816,309,5,13,90
12/1/2018,62253,492,0,11,
1/1/2019,57975,365,6,7,150
1/1/2019,42518,4,22,11,18
1/1/2019,42374,4,0,13,176.5
1/1/2019,42376,4,1,11,151.25
1/1/2019,51012,368,0,7,35
1/1/2019,65569,1057,0,6,47.04
1/1/2019,65571,1057,1,8,59.42
1/1/2019,65568,1057,2,8,47.04
1/1/2019,65570,1057,2,8,59.42
1/1/2019,52727,371,0,10,38.99
1/1/2019,60820,373,24,2,848.06
1/1/2019,52612,373,2,17,44.6
1/1/2019,54073,373,2,16,1486.67
1/1/2019,54071,373,2,16,1681.67
1/1/2019,53003,373,3,15,1486.67
1/1/2019,52610,373,4,16,50.45
1/1/2019,54050,373,3,16,1486.67
1/1/2019,54127,320,36,17,19.06
1/1/2019,54134,320,35,17,27.13
1/1/2019,54141,320,42,19,27.13
1/1/2019,54121,320,37,19,27.13
1/1/2019,48009,355,40,7,43.5
1/1/2019,56784,355,39,2,111.38
1/1/2019,49288,355,49,2,50
1/1/2019,52035,238,0,9,
1/1/2019,56628,238,3,5,72.9
1/1/2019,47723,333,50,3,200
1/1/2019,46384,553,15,3,89.47
1/1/2019,46385,553,3,3,89.47
1/1/2019,46386,553,1,3,89.47
1/1/2019,46387,553,13,2,89.47
1/1/2019,63318,513,6,7,4400
1/1/2019,56448,1051,0,1,
1/1/2019,64799,228,47,3,13.75
1/1/2019,42591,217,38,6,71.34
1/1/2019,42589,217,34,7,53.48
1/1/2019,43658,83,8,2,56.4
1/1/2019,46108,229,77,1,74.87
1/1/2019,50589,28,35,2,178.74
1/1/2019,50595,28,26,2,178.74
1/1/2019,54170,28,25,3,178.74
1/1/2019,42625,28,25,8,1279.3
1/1/2019,58806,29,40,2,237.82
1/1/2019,58807,29,34,2,237.82
1/1/2019,58878,29,37,2,237.82
1/1/2019,58879,29,38,2,237.82
1/1/2019,65050,330,23,6,35.73
1/1/2019,65052,381,33,4,71.2
1/1/2019,65055,381,47,4,141.3
1/1/2019,65059,329,7,8,35
1/1/2019,65060,329,28,6,2.25
1/1/2019,65064,329,13,8,60
1/1/2019,65065,329,6,7,3.65
1/1/2019,61587,562,14,16,300
1/1/2019,61590,562,26,17,400
1/1/2019,61592,562,20,11,20
1/1/2019,49216,34,0,14,13.3
1/1/2019,45430,287,1,5,21.9
1/1/2019,45429,287,1,5,21.9
1/1/2019,66492,1149,13,5,1900
1/1/2019,45968,232,45,14,166.67
1/1/2019,42403,53,41,4,335.32
1/1/2019,42401,53,27,5,84.01
1/1/2019,46256,57,22,8,104.88
1/1/2019,46308,57,27,8,117.75
1/1/2019,57338,59,38,6,100
1/1/2019,46409,61,27,12,371.09
1/1/2019,42410,61,22,11,439.38
1/1/2019,55986,1009,25,7,96.88
1/1/2019,65242,714,100,NULL,198.34
1/1/2019,65243,714,100,NULL,360.64
1/1/2019,42418,67,46,10,425.3
1/1/2019,42420,67,45,12,425.3
1/1/2019,42422,67,52,13,479.3
1/1/2019,42424,67,57,9,480.1
1/1/2019,52592,391,1,15,29.38
1/1/2019,52593,391,0,18,14.73
1/1/2019,52594,391,0,19,14.73
1/1/2019,63300,547,1,8,33
1/1/2019,51451,512,0,2,85.59
1/1/2019,42433,72,34,3,107.78
1/1/2019,42435,72,27,4,129.34
1/1/2019,42613,72,73,4,105.9
1/1/2019,42615,72,83,4,112.5
1/1/2019,51552,404,1,14,73.8
1/1/2019,54145,353,6,5,10.95
1/1/2019,54146,353,3,5,15.95
1/1/2019,54147,353,5,7,34.95
1/1/2019,53148,74,44,4,498.15
1/1/2019,53151,74,42,4,56.46
1/1/2019,65959,405,39,1,261.26
1/1/2019,65960,405,42,1,379.62
1/1/2019,65961,405,50,1,516.86
1/1/2019,42447,87,72,2,60
1/1/2019,42443,87,71,1,50
1/1/2019,42445,87,68,2,55
1/1/2019,42655,90,0,20,73.8
1/1/2019,42658,90,0,21,144
1/1/2019,42661,90,0,20,95
1/1/2019,47715,90,0,17,324.6
1/1/2019,47719,90,1,16,391.85
1/1/2019,46929,311,4,4,137.48
1/1/2019,46808,311,1,7,137.48
1/1/2019,46922,311,1,6,137.48
1/1/2019,64143,518,2,3,38.52
1/1/2019,64142,518,1,3,7.71
1/1/2019,64141,518,1,3,77.03
1/1/2019,46974,218,91,5,975
1/1/2019,42585,218,83,9,21.75
1/1/2019,63441,1064,26,6,41.96
1/1/2019,63443,1064,25,5,41.96
1/1/2019,63444,1064,24,7,41.96
1/1/2019,63445,1064,19,6,41.96
1/1/2019,60335,545,0,3,82.55
1/1/2019,49206,996,27,6,135.75
1/1/2019,49218,996,42,5,136.7
1/1/2019,49572,497,37,4,85
1/1/2019,63307,497,25,3,240
1/1/2019,63479,415,25,8,1114.15
1/1/2019,61086,415,27,9,1368.26
1/1/2019,63896,335,11,9,30.06
1/1/2019,63895,335,16,8,14.54
1/1/2019,44584,107,28,5,64.12
1/1/2019,54101,424,70,2,703.03
1/1/2019,54107,424,40,8,225
1/1/2019,54112,424,48,5,225
1/1/2019,45531,240,53,1,151.87
1/1/2019,45534,240,43,1,157.95
1/1/2019,55984,427,94,1,11
1/1/2019,56008,313,7,8,44.47
1/1/2019,59428,313,4,9,66.77
1/1/2019,57787,1007,0,4,60
1/1/2019,61100,1007,3,11,30
1/1/2019,42620,117,0,16,37.15
1/1/2019,45547,127,0,16,
1/1/2019,46313,127,0,9,22.45
1/1/2019,45709,274,48,6,208.92
1/1/2019,45720,274,42,5,74.48
1/1/2019,45726,274,47,8,122.55
1/1/2019,47251,234,10,8,296.67
1/1/2019,47254,234,22,8,375
1/1/2019,47257,234,12,6,425
1/1/2019,47059,318,28,15,47.7
1/1/2019,47065,318,31,13,60
1/1/2019,47808,295,50,3,120
1/1/2019,59535,439,0,15,
1/1/2019,50998,441,15,6,66.94
1/1/2019,51796,358,51,4,438.6
1/1/2019,51795,358,59,5,877.2
1/1/2019,44968,152,53,3,130
1/1/2019,59480,322,15,11,558.33
1/1/2019,59483,322,16,8,833.33
1/1/2019,59486,322,13,9,333.33
1/1/2019,59489,322,9,9,1125
1/1/2019,59492,322,14,11,358.33
1/1/2019,59495,322,14,7,450
1/1/2019,60648,322,19,8,37.71
1/1/2019,60649,322,25,7,55.61
1/1/2019,60650,322,20,8,73.52
1/1/2019,60651,322,13,8,25.67
1/1/2019,55624,348,28,2,216.69
1/1/2019,48740,348,40,6,39.54
1/1/2019,53212,348,15,3,26.91
1/1/2019,44058,153,3,9,65.83
1/1/2019,46677,153,30,20,69.6
1/1/2019,44060,153,5,19,57.76
1/1/2019,64640,293,16,7,11.5
1/1/2019,64049,455,3,15,100
1/1/2019,64047,455,0,15,50
1/1/2019,58679,159,100,NULL,336.88
1/1/2019,57553,159,28,4,63
1/1/2019,57554,159,34,4,66
1/1/2019,42465,159,6,7,192.67
1/1/2019,42470,161,100,NULL,133.38
1/1/2019,48698,574,1,1,117.38
1/1/2019,66346,638,5,5,24.75
1/1/2019,66345,638,18,5,24.75
1/1/2019,44035,167,12,9,23.15
1/1/2019,44038,167,14,13,23.52
1/1/2019,44042,167,24,13,34.52
1/1/2019,46126,167,42,8,34.52
1/1/2019,58583,465,0,16,318.5
1/1/2019,58584,465,0,17,60.11
1/1/2019,58578,465,0,17,180
1/1/2019,60157,465,0,14,47.28
1/1/2019,60288,465,0,13,92.61
1/1/2019,58581,465,0,13,305.1
1/1/2019,60394,468,48,5,158.41
1/1/2019,54880,469,56,4,560.15
1/1/2019,60119,469,2,6,45.2
1/1/2019,65160,475,0,11,32.93
1/1/2019,65161,475,0,10,32.93
1/1/2019,65162,475,1,8,10.91
1/1/2019,65159,475,1,11,32.93
1/1/2019,42482,179,76,2,1639.93
1/1/2019,42484,179,100,1,662.03
1/1/2019,42577,182,36,7,64.53
